,Año,Mes,Nacionalidad,Femenino,Masculino,Indefinido,Total,long,lat
368,2012,Enero,Estados Unidos de América,0,1,,1,-77.401154,6.222551999999999
369,2012,Enero,Estados Unidos de América,1,0,,1,-70.74025300000001,7.088728999999999
370,2012,Enero,Estados Unidos de América,25,39,,64,-73.181317,7.1280470000000005
371,2012,Enero,Estados Unidos de América,38,73,,111,-72.453013,7.819
372,2012,Enero,Estados Unidos de América,17,30,,47,-72.508188,7.927233
373,2012,Enero,Estados Unidos de América,9,21,,30,-77.35002,8.63337
374,2012,Enero,Estonia,1,1,,2,-75.527794,10.406342
375,2012,Enero,Estonia,3,5,,8,-75.516486,10.446304
376,2012,Enero,Estonia,0,1,,1,-76.532004,3.451668
377,2012,Enero,Estonia,6,7,,13,-74.140516,4.697157
378,2012,Enero,Etiopia,0,2,,2,-74.140516,4.697157
379,2012,Enero,Filipinas,1,40,,41,-75.527794,10.406342
380,2012,Enero,Filipinas,2,6,,8,-75.516486,10.446304
381,2012,Enero,Filipinas,0,6,,6,-74.77647900000001,10.886686
382,2012,Enero,Filipinas,0,3,,3,-74.213989,11.247722999999999
383,2012,Enero,Filipinas,0,1,,1,-76.532004,3.451668
384,2012,Enero,Filipinas,0,17,,17,-77.061029,3.8844260000000004
385,2012,Enero,Filipinas,19,69,,88,-74.140516,4.697157
386,2012,Enero,Filipinas,5,3,,8,-75.42726,6.170465
387,2012,Enero,Filipinas,0,1,,1,-72.508188,7.927233
388,2012,Enero,Filipinas,1,0,,1,-77.35002,8.63337
389,2012,Enero,Finlandia,1,1,,2,-69.941498,4.191162
390,2012,Enero,Finlandia,5,8,,13,-77.35600000000001,0.81488
391,2012,Enero,Finlandia,1,1,,2,-75.527794,10.406342
392,2012,Enero,Finlandia,214,186,,400,-75.516486,10.446304
393,2012,Enero,Finlandia,0,4,,4,-72.129595,11.360028999999999
394,2012,Enero,Finlandia,0,1,,1,-76.532004,3.451668
395,2012,Enero,Finlandia,48,85,,133,-74.140516,4.697157
396,2012,Enero,Finlandia,0,1,,1,-75.42726,6.170465
397,2012,Enero,Finlandia,0,2,,2,-72.453013,7.819
398,2012,Enero,Finlandia,1,0,,1,-77.35002,8.63337
399,2012,Enero,Francia,4,11,,15,-69.941498,4.191162
400,2012,Enero,Francia,34,73,,107,-77.35600000000001,0.81488
401,2012,Enero,Francia,7,21,,28,-75.527794,10.406342
402,2012,Enero,Francia,22,41,,63,-75.516486,10.446304
403,2012,Enero,Francia,2,7,,9,-74.77647900000001,10.886686
404,2012,Enero,Francia,3,5,,8,-74.213989,11.247722999999999
405,2012,Enero,Francia,21,29,,50,-72.129595,11.360028999999999
406,2012,Enero,Francia,5,4,,9,-81.70216500000001,12.5862
407,2012,Enero,Francia,4,2,,6,-81.372937,13.338761300000002
